Время	x1	x2	x3	y
2.349000	0.014526	0.000146	0.000127	0.000127
2.350000	0.014530	0.000146	0.000127	0.000127
2.351000	0.014534	0.000146	0.000127	0.000127
2.352000	0.014538	0.000147	0.000127	0.000127
2.353000	0.014542	0.000147	0.000128	0.000128
2.354000	0.014546	0.000147	0.000128	0.000128
2.355000	0.014549	0.000147	0.000128	0.000128
2.356000	0.014553	0.000147	0.000128	0.000128
2.357000	0.014557	0.000147	0.000128	0.000128
2.358000	0.014561	0.000147	0.000128	0.000128
2.359000	0.014565	0.000147	0.000128	0.000128
2.360000	0.014569	0.000147	0.000129	0.000129
2.361000	0.014573	0.000147	0.000129	0.000129
2.362000	0.014577	0.000148	0.000129	0.000129
2.363000	0.014580	0.000148	0.000129	0.000129
2.364000	0.014584	0.000148	0.000129	0.000129
2.365000	0.014588	0.000148	0.000129	0.000129
2.366000	0.014592	0.000148	0.000129	0.000129
2.367000	0.014596	0.000148	0.000130	0.000130
2.368000	0.014600	0.000148	0.000130	0.000130
2.369000	0.014604	0.000148	0.000130	0.000130
2.370000	0.014607	0.000148	0.000130	0.000130
2.371000	0.014611	0.000148	0.000130	0.000130
2.372000	0.014615	0.000149	0.000130	0.000130
2.373000	0.014619	0.000149	0.000130	0.000130
2.374000	0.014623	0.000149	0.000131	0.000131
2.375000	0.014627	0.000149	0.000131	0.000131
2.376000	0.014630	0.000149	0.000131	0.000131
2.377000	0.014634	0.000149	0.000131	0.000131
2.378000	0.014638	0.000149	0.000131	0.000131
2.379000	0.014642	0.000149	0.000131	0.000131
2.380000	0.014646	0.000149	0.000132	0.000132
2.381000	0.014650	0.000149	0.000132	0.000132
2.382000	0.014653	0.000150	0.000132	0.000132
2.383000	0.014657	0.000150	0.000132	0.000132
2.384000	0.014661	0.000150	0.000132	0.000132
2.385000	0.014665	0.000150	0.000132	0.000132
2.386000	0.014669	0.000150	0.000132	0.000132
2.387000	0.014673	0.000150	0.000133	0.000133
2.388000	0.014676	0.000150	0.000133	0.000133
2.389000	0.014680	0.000150	0.000133	0.000133
2.390000	0.014684	0.000150	0.000133	0.000133
2.391000	0.014688	0.000150	0.000133	0.000133
2.392000	0.014692	0.000151	0.000133	0.000133
2.393000	0.014696	0.000151	0.000133	0.000133
2.394000	0.014699	0.000151	0.000134	0.000134
2.395000	0.014703	0.000151	0.000134	0.000134
2.396000	0.014707	0.000151	0.000134	0.000134
2.397000	0.014711	0.000151	0.000134	0.000134
2.398000	0.014715	0.000151	0.000134	0.000134
2.399000	0.014718	0.000151	0.000134	0.000134
2.400000	0.014722	0.000151	0.000135	0.000135
2.401000	0.014726	0.000151	0.000135	0.000135
2.402000	0.014730	0.000152	0.000135	0.000135
2.403000	0.014734	0.000152	0.000135	0.000135
2.404000	0.014737	0.000152	0.000135	0.000135
2.405000	0.014741	0.000152	0.000135	0.000135
2.406000	0.014745	0.000152	0.000135	0.000135
2.407000	0.014749	0.000152	0.000136	0.000136
2.408000	0.014753	0.000152	0.000136	0.000136
2.409000	0.014756	0.000152	0.000136	0.000136
2.410000	0.014760	0.000152	0.000136	0.000136
2.411000	0.014764	0.000152	0.000136	0.000136
2.412000	0.014768	0.000153	0.000136	0.000136
2.413000	0.014772	0.000153	0.000137	0.000137
2.414000	0.014775	0.000153	0.000137	0.000137
2.415000	0.014779	0.000153	0.000137	0.000137
2.416000	0.014783	0.000153	0.000137	0.000137
2.417000	0.014787	0.000153	0.000137	0.000137
2.418000	0.014790	0.000153	0.000137	0.000137
2.419000	0.014794	0.000153	0.000137	0.000137
2.420000	0.014798	0.000153	0.000138	0.000138
2.421000	0.014802	0.000153	0.000138	0.000138
2.422000	0.014806	0.000154	0.000138	0.000138
2.423000	0.014809	0.000154	0.000138	0.000138
2.424000	0.014813	0.000154	0.000138	0.000138
2.425000	0.014817	0.000154	0.000138	0.000138
2.426000	0.014821	0.000154	0.000139	0.000139
2.427000	0.014824	0.000154	0.000139	0.000139
2.428000	0.014828	0.000154	0.000139	0.000139
2.429000	0.014832	0.000154	0.000139	0.000139
2.430000	0.014836	0.000154	0.000139	0.000139
2.431000	0.014840	0.000155	0.000139	0.000139
2.432000	0.014843	0.000155	0.000139	0.000139
2.433000	0.014847	0.000155	0.000140	0.000140
2.434000	0.014851	0.000155	0.000140	0.000140
2.435000	0.014855	0.000155	0.000140	0.000140
2.436000	0.014858	0.000155	0.000140	0.000140
2.437000	0.014862	0.000155	0.000140	0.000140
2.438000	0.014866	0.000155	0.000140	0.000140
2.439000	0.014870	0.000155	0.000141	0.000141
2.440000	0.014873	0.000155	0.000141	0.000141
2.441000	0.014877	0.000156	0.000141	0.000141
2.442000	0.014881	0.000156	0.000141	0.000141
2.443000	0.014885	0.000156	0.000141	0.000141
2.444000	0.014888	0.000156	0.000141	0.000141
2.445000	0.014892	0.000156	0.000141	0.000141
2.446000	0.014896	0.000156	0.000142	0.000142
2.447000	0.014900	0.000156	0.000142	0.000142
2.448000	0.014903	0.000156	0.000142	0.000142
2.449000	0.014907	0.000156	0.000142	0.000142
2.450000	0.014911	0.000156	0.000142	0.000142
2.451000	0.014915	0.000157	0.000142	0.000142
2.452000	0.014918	0.000157	0.000143	0.000143
2.453000	0.014922	0.000157	0.000143	0.000143
2.454000	0.014926	0.000157	0.000143	0.000143
2.455000	0.014929	0.000157	0.000143	0.000143
2.456000	0.014933	0.000157	0.000143	0.000143
2.457000	0.014937	0.000157	0.000143	0.000143
2.458000	0.014941	0.000157	0.000143	0.000143
2.459000	0.014944	0.000157	0.000144	0.000144
2.460000	0.014948	0.000157	0.000144	0.000144
2.461000	0.014952	0.000158	0.000144	0.000144
2.462000	0.014956	0.000158	0.000144	0.000144
2.463000	0.014959	0.000158	0.000144	0.000144
2.464000	0.014963	0.000158	0.000144	0.000144
2.465000	0.014967	0.000158	0.000145	0.000145
2.466000	0.014970	0.000158	0.000145	0.000145
2.467000	0.014974	0.000158	0.000145	0.000145
2.468000	0.014978	0.000158	0.000145	0.000145
2.469000	0.014982	0.000158	0.000145	0.000145
2.470000	0.014985	0.000158	0.000145	0.000145
2.471000	0.014989	0.000159	0.000146	0.000146
2.472000	0.014993	0.000159	0.000146	0.000146
2.473000	0.014996	0.000159	0.000146	0.000146
2.474000	0.015000	0.000159	0.000146	0.000146
2.475000	0.015004	0.000159	0.000146	0.000146
2.476000	0.015007	0.000159	0.000146	0.000146
2.477000	0.015011	0.000159	0.000146	0.000146
2.478000	0.015015	0.000159	0.000147	0.000147
2.479000	0.015019	0.000159	0.000147	0.000147
2.480000	0.015022	0.000159	0.000147	0.000147
2.481000	0.015026	0.000160	0.000147	0.000147
2.482000	0.015030	0.000160	0.000147	0.000147
2.483000	0.015033	0.000160	0.000147	0.000147
2.484000	0.015037	0.000160	0.000148	0.000148
2.485000	0.015041	0.000160	0.000148	0.000148
2.486000	0.015044	0.000160	0.000148	0.000148
2.487000	0.015048	0.000160	0.000148	0.000148
2.488000	0.015052	0.000160	0.000148	0.000148
2.489000	0.015055	0.000160	0.000148	0.000148
2.490000	0.015059	0.000161	0.000149	0.000149
2.491000	0.015063	0.000161	0.000149	0.000149
2.492000	0.015067	0.000161	0.000149	0.000149
2.493000	0.015070	0.000161	0.000149	0.000149
2.494000	0.015074	0.000161	0.000149	0.000149
2.495000	0.015078	0.000161	0.000149	0.000149
2.496000	0.015081	0.000161	0.000150	0.000150
2.497000	0.015085	0.000161	0.000150	0.000150
2.498000	0.015089	0.000161	0.000150	0.000150
2.499000	0.015092	0.000161	0.000150	0.000150
2.500000	0.015096	0.000162	0.000150	0.000150
2.501000	0.015100	0.000162	0.000150	0.000150
2.502000	0.015103	0.000162	0.000151	0.000151
2.503000	0.015107	0.000162	0.000151	0.000151
2.504000	0.015111	0.000162	0.000151	0.000151
2.505000	0.015114	0.000162	0.000151	0.000151
2.506000	0.015118	0.000162	0.000151	0.000151
2.507000	0.015122	0.000162	0.000151	0.000151
2.508000	0.015125	0.000162	0.000151	0.000151
2.509000	0.015129	0.000162	0.000152	0.000152
2.510000	0.015133	0.000163	0.000152	0.000152
2.511000	0.015136	0.000163	0.000152	0.000152
2.512000	0.015140	0.000163	0.000152	0.000152
2.513000	0.015143	0.000163	0.000152	0.000152
2.514000	0.015147	0.000163	0.000152	0.000152
2.515000	0.015151	0.000163	0.000153	0.000153
2.516000	0.015154	0.000163	0.000153	0.000153
2.517000	0.015158	0.000163	0.000153	0.000153
2.518000	0.015162	0.000163	0.000153	0.000153
2.519000	0.015165	0.000163	0.000153	0.000153
2.520000	0.015169	0.000164	0.000153	0.000153
2.521000	0.015173	0.000164	0.000154	0.000154
2.522000	0.015176	0.000164	0.000154	0.000154
2.523000	0.015180	0.000164	0.000154	0.000154
2.524000	0.015184	0.000164	0.000154	0.000154
2.525000	0.015187	0.000164	0.000154	0.000154
2.526000	0.015191	0.000164	0.000154	0.000154
2.527000	0.015194	0.000164	0.000155	0.000155
2.528000	0.015198	0.000164	0.000155	0.000155
2.529000	0.015202	0.000165	0.000155	0.000155
2.530000	0.015205	0.000165	0.000155	0.000155
2.531000	0.015209	0.000165	0.000155	0.000155
2.532000	0.015213	0.000165	0.000155	0.000155
2.533000	0.015216	0.000165	0.000156	0.000156
2.534000	0.015220	0.000165	0.000156	0.000156
2.535000	0.015223	0.000165	0.000156	0.000156
2.536000	0.015227	0.000165	0.000156	0.000156
2.537000	0.015231	0.000165	0.000156	0.000156
2.538000	0.015234	0.000165	0.000156	0.000156
2.539000	0.015238	0.000166	0.000157	0.000157
2.540000	0.015242	0.000166	0.000157	0.000157
2.541000	0.015245	0.000166	0.000157	0.000157
2.542000	0.015249	0.000166	0.000157	0.000157
2.543000	0.015252	0.000166	0.000157	0.000157
2.544000	0.015256	0.000166	0.000157	0.000157
2.545000	0.015260	0.000166	0.000158	0.000158
2.546000	0.015263	0.000166	0.000158	0.000158
2.547000	0.015267	0.000166	0.000158	0.000158
2.548000	0.015270	0.000166	0.000158	0.000158
2.549000	0.015274	0.000167	0.000158	0.000158
2.550000	0.015278	0.000167	0.000158	0.000158
2.551000	0.015281	0.000167	0.000159	0.000159
2.552000	0.015285	0.000167	0.000159	0.000159
2.553000	0.015288	0.000167	0.000159	0.000159
2.554000	0.015292	0.000167	0.000159	0.000159
2.555000	0.015296	0.000167	0.000159	0.000159
2.556000	0.015299	0.000167	0.000159	0.000159
2.557000	0.015303	0.000167	0.000160	0.000160
2.558000	0.015306	0.000167	0.000160	0.000160
2.559000	0.015310	0.000168	0.000160	0.000160
2.560000	0.015314	0.000168	0.000160	0.000160
2.561000	0.015317	0.000168	0.000160	0.000160
2.562000	0.015321	0.000168	0.000160	0.000160
2.563000	0.015324	0.000168	0.000161	0.000161
2.564000	0.015328	0.000168	0.000161	0.000161
2.565000	0.015331	0.000168	0.000161	0.000161
2.566000	0.015335	0.000168	0.000161	0.000161
2.567000	0.015339	0.000168	0.000161	0.000161
2.568000	0.015342	0.000169	0.000161	0.000161
2.569000	0.015346	0.000169	0.000162	0.000162
2.570000	0.015349	0.000169	0.000162	0.000162
2.571000	0.015353	0.000169	0.000162	0.000162
2.572000	0.015357	0.000169	0.000162	0.000162
2.573000	0.015360	0.000169	0.000162	0.000162
2.574000	0.015364	0.000169	0.000162	0.000162
2.575000	0.015367	0.000169	0.000163	0.000163
2.576000	0.015371	0.000169	0.000163	0.000163
2.577000	0.015374	0.000169	0.000163	0.000163
2.578000	0.015378	0.000170	0.000163	0.000163
2.579000	0.015381	0.000170	0.000163	0.000163
2.580000	0.015385	0.000170	0.000163	0.000163
2.581000	0.015389	0.000170	0.000164	0.000164
2.582000	0.015392	0.000170	0.000164	0.000164
2.583000	0.015396	0.000170	0.000164	0.000164
2.584000	0.015399	0.000170	0.000164	0.000164
2.585000	0.015403	0.000170	0.000164	0.000164
2.586000	0.015406	0.000170	0.000164	0.000164
2.587000	0.015410	0.000170	0.000165	0.000165
2.588000	0.015413	0.000171	0.000165	0.000165
2.589000	0.015417	0.000171	0.000165	0.000165
2.590000	0.015421	0.000171	0.000165	0.000165
2.591000	0.015424	0.000171	0.000165	0.000165
2.592000	0.015428	0.000171	0.000165	0.000165
2.593000	0.015431	0.000171	0.000166	0.000166
2.594000	0.015435	0.000171	0.000166	0.000166
2.595000	0.015438	0.000171	0.000166	0.000166
2.596000	0.015442	0.000171	0.000166	0.000166
2.597000	0.015445	0.000172	0.000166	0.000166
2.598000	0.015449	0.000172	0.000167	0.000167
2.599000	0.015452	0.000172	0.000167	0.000167
2.600000	0.015456	0.000172	0.000167	0.000167
2.601000	0.015460	0.000172	0.000167	0.000167
2.602000	0.015463	0.000172	0.000167	0.000167
2.603000	0.015467	0.000172	0.000167	0.000167
2.604000	0.015470	0.000172	0.000168	0.000168
2.605000	0.015474	0.000172	0.000168	0.000168
2.606000	0.015477	0.000172	0.000168	0.000168
2.607000	0.015481	0.000173	0.000168	0.000168
2.608000	0.015484	0.000173	0.000168	0.000168
2.609000	0.015488	0.000173	0.000168	0.000168
2.610000	0.015491	0.000173	0.000169	0.000169
2.611000	0.015495	0.000173	0.000169	0.000169
2.612000	0.015498	0.000173	0.000169	0.000169
2.613000	0.015502	0.000173	0.000169	0.000169
2.614000	0.015505	0.000173	0.000169	0.000169
2.615000	0.015509	0.000173	0.000169	0.000169
2.616000	0.015512	0.000173	0.000170	0.000170
2.617000	0.015516	0.000174	0.000170	0.000170
2.618000	0.015519	0.000174	0.000170	0.000170
2.619000	0.015523	0.000174	0.000170	0.000170
2.620000	0.015526	0.000174	0.000170	0.000170
2.621000	0.015530	0.000174	0.000170	0.000170
2.622000	0.015533	0.000174	0.000171	0.000171
2.623000	0.015537	0.000174	0.000171	0.000171
2.624000	0.015540	0.000174	0.000171	0.000171
2.625000	0.015544	0.000174	0.000171	0.000171
2.626000	0.015547	0.000175	0.000171	0.000171
2.627000	0.015551	0.000175	0.000172	0.000172
2.628000	0.015554	0.000175	0.000172	0.000172
2.629000	0.015558	0.000175	0.000172	0.000172
2.630000	0.015561	0.000175	0.000172	0.000172
2.631000	0.015565	0.000175	0.000172	0.000172
2.632000	0.015568	0.000175	0.000172	0.000172
2.633000	0.015572	0.000175	0.000173	0.000173
2.634000	0.015575	0.000175	0.000173	0.000173
2.635000	0.015579	0.000175	0.000173	0.000173
2.636000	0.015582	0.000176	0.000173	0.000173
2.637000	0.015586	0.000176	0.000173	0.000173
2.638000	0.015589	0.000176	0.000173	0.000173
2.639000	0.015593	0.000176	0.000174	0.000174
2.640000	0.015596	0.000176	0.000174	0.000174
2.641000	0.015600	0.000176	0.000174	0.000174
2.642000	0.015603	0.000176	0.000174	0.000174
2.643000	0.015607	0.000176	0.000174	0.000174
2.644000	0.015610	0.000176	0.000175	0.000175
2.645000	0.015614	0.000177	0.000175	0.000175
2.646000	0.015617	0.000177	0.000175	0.000175
2.647000	0.015621	0.000177	0.000175	0.000175
2.648000	0.015624	0.000177	0.000175	0.000175
2.649000	0.015628	0.000177	0.000175	0.000175
2.650000	0.015631	0.000177	0.000176	0.000176
2.651000	0.015635	0.000177	0.000176	0.000176
2.652000	0.015638	0.000177	0.000176	0.000176
2.653000	0.015642	0.000177	0.000176	0.000176
2.654000	0.015645	0.000177	0.000176	0.000176
2.655000	0.015648	0.000178	0.000176	0.000176
2.656000	0.015652	0.000178	0.000177	0.000177
2.657000	0.015655	0.000178	0.000177	0.000177
2.658000	0.015659	0.000178	0.000177	0.000177
2.659000	0.015662	0.000178	0.000177	0.000177
2.660000	0.015666	0.000178	0.000177	0.000177
2.661000	0.015669	0.000178	0.000178	0.000178
2.662000	0.015673	0.000178	0.000178	0.000178
2.663000	0.015676	0.000178	0.000178	0.000178
2.664000	0.015680	0.000178	0.000178	0.000178
2.665000	0.015683	0.000179	0.000178	0.000178
2.666000	0.015686	0.000179	0.000178	0.000178
2.667000	0.015690	0.000179	0.000179	0.000179
2.668000	0.015693	0.000179	0.000179	0.000179
2.669000	0.015697	0.000179	0.000179	0.000179
2.670000	0.015700	0.000179	0.000179	0.000179
2.671000	0.015704	0.000179	0.000179	0.000179
2.672000	0.015707	0.000179	0.000179	0.000179
2.673000	0.015711	0.000179	0.000180	0.000180
2.674000	0.015714	0.000180	0.000180	0.000180
2.675000	0.015717	0.000180	0.000180	0.000180
2.676000	0.015721	0.000180	0.000180	0.000180
2.677000	0.015724	0.000180	0.000180	0.000180
2.678000	0.015728	0.000180	0.000181	0.000181
2.679000	0.015731	0.000180	0.000181	0.000181
2.680000	0.015735	0.000180	0.000181	0.000181
2.681000	0.015738	0.000180	0.000181	0.000181
2.682000	0.015741	0.000180	0.000181	0.000181
2.683000	0.015745	0.000180	0.000181	0.000181
2.684000	0.015748	0.000181	0.000182	0.000182
2.685000	0.015752	0.000181	0.000182	0.000182
2.686000	0.015755	0.000181	0.000182	0.000182
2.687000	0.015759	0.000181	0.000182	0.000182
2.688000	0.015762	0.000181	0.000182	0.000182
2.689000	0.015765	0.000181	0.000183	0.000183
2.690000	0.015769	0.000181	0.000183	0.000183
2.691000	0.015772	0.000181	0.000183	0.000183
2.692000	0.015776	0.000181	0.000183	0.000183
2.693000	0.015779	0.000182	0.000183	0.000183
2.694000	0.015783	0.000182	0.000183	0.000183
2.695000	0.015786	0.000182	0.000184	0.000184
2.696000	0.015789	0.000182	0.000184	0.000184
2.697000	0.015793	0.000182	0.000184	0.000184
2.698000	0.015796	0.000182	0.000184	0.000184
2.699000	0.015800	0.000182	0.000184	0.000184
2.700000	0.015803	0.000182	0.000185	0.000185
2.701000	0.015806	0.000182	0.000185	0.000185
2.702000	0.015810	0.000182	0.000185	0.000185
2.703000	0.015813	0.000183	0.000185	0.000185
2.704000	0.015817	0.000183	0.000185	0.000185
2.705000	0.015820	0.000183	0.000185	0.000185
2.706000	0.015823	0.000183	0.000186	0.000186
2.707000	0.015827	0.000183	0.000186	0.000186
2.708000	0.015830	0.000183	0.000186	0.000186
2.709000	0.015834	0.000183	0.000186	0.000186
2.710000	0.015837	0.000183	0.000186	0.000186
2.711000	0.015840	0.000183	0.000187	0.000187
2.712000	0.015844	0.000184	0.000187	0.000187
2.713000	0.015847	0.000184	0.000187	0.000187
2.714000	0.015851	0.000184	0.000187	0.000187
2.715000	0.015854	0.000184	0.000187	0.000187
2.716000	0.015857	0.000184	0.000187	0.000187
2.717000	0.015861	0.000184	0.000188	0.000188
2.718000	0.015864	0.000184	0.000188	0.000188
2.719000	0.015868	0.000184	0.000188	0.000188
2.720000	0.015871	0.000184	0.000188	0.000188
2.721000	0.015874	0.000184	0.000188	0.000188
2.722000	0.015878	0.000185	0.000189	0.000189
2.723000	0.015881	0.000185	0.000189	0.000189
2.724000	0.015884	0.000185	0.000189	0.000189
2.725000	0.015888	0.000185	0.000189	0.000189
2.726000	0.015891	0.000185	0.000189	0.000189
2.727000	0.015895	0.000185	0.000190	0.000190
2.728000	0.015898	0.000185	0.000190	0.000190
2.729000	0.015901	0.000185	0.000190	0.000190
2.730000	0.015905	0.000185	0.000190	0.000190
2.731000	0.015908	0.000186	0.000190	0.000190
2.732000	0.015911	0.000186	0.000190	0.000190
2.733000	0.015915	0.000186	0.000191	0.000191
2.734000	0.015918	0.000186	0.000191	0.000191
2.735000	0.015921	0.000186	0.000191	0.000191
2.736000	0.015925	0.000186	0.000191	0.000191
2.737000	0.015928	0.000186	0.000191	0.000191
2.738000	0.015932	0.000186	0.000192	0.000192
2.739000	0.015935	0.000186	0.000192	0.000192
2.740000	0.015938	0.000186	0.000192	0.000192
2.741000	0.015942	0.000187	0.000192	0.000192
2.742000	0.015945	0.000187	0.000192	0.000192
2.743000	0.015948	0.000187	0.000192	0.000192
2.744000	0.015952	0.000187	0.000193	0.000193
2.745000	0.015955	0.000187	0.000193	0.000193
2.746000	0.015958	0.000187	0.000193	0.000193
2.747000	0.015962	0.000187	0.000193	0.000193
2.748000	0.015965	0.000187	0.000193	0.000193
2.749000	0.015968	0.000187	0.000194	0.000194
2.750000	0.015972	0.000188	0.000194	0.000194
2.751000	0.015975	0.000188	0.000194	0.000194
2.752000	0.015978	0.000188	0.000194	0.000194
2.753000	0.015982	0.000188	0.000194	0.000194
2.754000	0.015985	0.000188	0.000195	0.000195
2.755000	0.015988	0.000188	0.000195	0.000195
2.756000	0.015992	0.000188	0.000195	0.000195
2.757000	0.015995	0.000188	0.000195	0.000195
2.758000	0.015998	0.000188	0.000195	0.000195
2.759000	0.016002	0.000188	0.000195	0.000195
2.760000	0.016005	0.000189	0.000196	0.000196
2.761000	0.016008	0.000189	0.000196	0.000196
2.762000	0.016012	0.000189	0.000196	0.000196
2.763000	0.016015	0.000189	0.000196	0.000196
2.764000	0.016018	0.000189	0.000196	0.000196
2.765000	0.016022	0.000189	0.000197	0.000197
2.766000	0.016025	0.000189	0.000197	0.000197
2.767000	0.016028	0.000189	0.000197	0.000197
2.768000	0.016032	0.000189	0.000197	0.000197
2.769000	0.016035	0.000190	0.000197	0.000197
2.770000	0.016038	0.000190	0.000198	0.000198
2.771000	0.016042	0.000190	0.000198	0.000198
2.772000	0.016045	0.000190	0.000198	0.000198
2.773000	0.016048	0.000190	0.000198	0.000198
2.774000	0.016052	0.000190	0.000198	0.000198
2.775000	0.016055	0.000190	0.000199	0.000199
2.776000	0.016058	0.000190	0.000199	0.000199
2.777000	0.016062	0.000190	0.000199	0.000199
2.778000	0.016065	0.000190	0.000199	0.000199
2.779000	0.016068	0.000191	0.000199	0.000199
2.780000	0.016072	0.000191	0.000199	0.000199
2.781000	0.016075	0.000191	0.000200	0.000200
2.782000	0.016078	0.000191	0.000200	0.000200
2.783000	0.016081	0.000191	0.000200	0.000200
2.784000	0.016085	0.000191	0.000200	0.000200
2.785000	0.016088	0.000191	0.000200	0.000200
2.786000	0.016091	0.000191	0.000201	0.000201
2.787000	0.016095	0.000191	0.000201	0.000201
2.788000	0.016098	0.000192	0.000201	0.000201
2.789000	0.016101	0.000192	0.000201	0.000201
2.790000	0.016105	0.000192	0.000201	0.000201
2.791000	0.016108	0.000192	0.000202	0.000202
2.792000	0.016111	0.000192	0.000202	0.000202
2.793000	0.016114	0.000192	0.000202	0.000202
2.794000	0.016118	0.000192	0.000202	0.000202
2.795000	0.016121	0.000192	0.000202	0.000202
2.796000	0.016124	0.000192	0.000203	0.000203
2.797000	0.016128	0.000192	0.000203	0.000203
2.798000	0.016131	0.000193	0.000203	0.000203
2.799000	0.016134	0.000193	0.000203	0.000203
2.800000	0.016137	0.000193	0.000203	0.000203
2.801000	0.016141	0.000193	0.000203	0.000203
2.802000	0.016144	0.000193	0.000204	0.000204
2.803000	0.016147	0.000193	0.000204	0.000204
2.804000	0.016151	0.000193	0.000204	0.000204
2.805000	0.016154	0.000193	0.000204	0.000204
2.806000	0.016157	0.000193	0.000204	0.000204
2.807000	0.016160	0.000194	0.000205	0.000205
2.808000	0.016164	0.000194	0.000205	0.000205
2.809000	0.016167	0.000194	0.000205	0.000205
2.810000	0.016170	0.000194	0.000205	0.000205
2.811000	0.016173	0.000194	0.000205	0.000205
2.812000	0.016177	0.000194	0.000206	0.000206
2.813000	0.016180	0.000194	0.000206	0.000206
2.814000	0.016183	0.000194	0.000206	0.000206
2.815000	0.016187	0.000194	0.000206	0.000206
2.816000	0.016190	0.000194	0.000206	0.000206
2.817000	0.016193	0.000195	0.000207	0.000207
2.818000	0.016196	0.000195	0.000207	0.000207
2.819000	0.016200	0.000195	0.000207	0.000207
2.820000	0.016203	0.000195	0.000207	0.000207
2.821000	0.016206	0.000195	0.000207	0.000207
2.822000	0.016209	0.000195	0.000208	0.000208
2.823000	0.016213	0.000195	0.000208	0.000208
2.824000	0.016216	0.000195	0.000208	0.000208
2.825000	0.016219	0.000195	0.000208	0.000208
2.826000	0.016222	0.000196	0.000208	0.000208
2.827000	0.016226	0.000196	0.000209	0.000209
2.828000	0.016229	0.000196	0.000209	0.000209
2.829000	0.016232	0.000196	0.000209	0.000209
2.830000	0.016235	0.000196	0.000209	0.000209
2.831000	0.016239	0.000196	0.000209	0.000209
2.832000	0.016242	0.000196	0.000210	0.000210
2.833000	0.016245	0.000196	0.000210	0.000210
2.834000	0.016248	0.000196	0.000210	0.000210
2.835000	0.016252	0.000196	0.000210	0.000210
2.836000	0.016255	0.000197	0.000210	0.000210
2.837000	0.016258	0.000197	0.000211	0.000211
2.838000	0.016261	0.000197	0.000211	0.000211
2.839000	0.016265	0.000197	0.000211	0.000211
2.840000	0.016268	0.000197	0.000211	0.000211
2.841000	0.016271	0.000197	0.000211	0.000211
2.842000	0.016274	0.000197	0.000211	0.000211
2.843000	0.016277	0.000197	0.000212	0.000212
2.844000	0.016281	0.000197	0.000212	0.000212
2.845000	0.016284	0.000198	0.000212	0.000212
2.846000	0.016287	0.000198	0.000212	0.000212
2.847000	0.016290	0.000198	0.000212	0.000212
2.848000	0.016294	0.000198	0.000213	0.000213
2.849000	0.016297	0.000198	0.000213	0.000213
2.850000	0.016300	0.000198	0.000213	0.000213
2.851000	0.016303	0.000198	0.000213	0.000213
2.852000	0.016306	0.000198	0.000213	0.000213
2.853000	0.016310	0.000198	0.000214	0.000214
2.854000	0.016313	0.000199	0.000214	0.000214
2.855000	0.016316	0.000199	0.000214	0.000214
2.856000	0.016319	0.000199	0.000214	0.000214
2.857000	0.016323	0.000199	0.000214	0.000214
2.858000	0.016326	0.000199	0.000215	0.000215
2.859000	0.016329	0.000199	0.000215	0.000215
2.860000	0.016332	0.000199	0.000215	0.000215
2.861000	0.016335	0.000199	0.000215	0.000215
2.862000	0.016339	0.000199	0.000215	0.000215
2.863000	0.016342	0.000199	0.000216	0.000216
2.864000	0.016345	0.000200	0.000216	0.000216
2.865000	0.016348	0.000200	0.000216	0.000216
2.866000	0.016351	0.000200	0.000216	0.000216
2.867000	0.016355	0.000200	0.000216	0.000216
2.868000	0.016358	0.000200	0.000217	0.000217
2.869000	0.016361	0.000200	0.000217	0.000217
2.870000	0.016364	0.000200	0.000217	0.000217
2.871000	0.016367	0.000200	0.000217	0.000217
2.872000	0.016371	0.000200	0.000217	0.000217
2.873000	0.016374	0.000201	0.000218	0.000218
2.874000	0.016377	0.000201	0.000218	0.000218
2.875000	0.016380	0.000201	0.000218	0.000218
2.876000	0.016383	0.000201	0.000218	0.000218
2.877000	0.016387	0.000201	0.000218	0.000218
2.878000	0.016390	0.000201	0.000219	0.000219
2.879000	0.016393	0.000201	0.000219	0.000219
2.880000	0.016396	0.000201	0.000219	0.000219
2.881000	0.016399	0.000201	0.000219	0.000219
2.882000	0.016403	0.000201	0.000219	0.000219
2.883000	0.016406	0.000202	0.000220	0.000220
2.884000	0.016409	0.000202	0.000220	0.000220
2.885000	0.016412	0.000202	0.000220	0.000220
2.886000	0.016415	0.000202	0.000220	0.000220
2.887000	0.016418	0.000202	0.000220	0.000220
2.888000	0.016422	0.000202	0.000221	0.000221
2.889000	0.016425	0.000202	0.000221	0.000221
2.890000	0.016428	0.000202	0.000221	0.000221
2.891000	0.016431	0.000202	0.000221	0.000221
2.892000	0.016434	0.000203	0.000221	0.000221
2.893000	0.016437	0.000203	0.000222	0.000222
2.894000	0.016441	0.000203	0.000222	0.000222
2.895000	0.016444	0.000203	0.000222	0.000222
2.896000	0.016447	0.000203	0.000222	0.000222
2.897000	0.016450	0.000203	0.000223	0.000223
2.898000	0.016453	0.000203	0.000223	0.000223
2.899000	0.016456	0.000203	0.000223	0.000223
2.900000	0.016460	0.000203	0.000223	0.000223
2.901000	0.016463	0.000204	0.000223	0.000223
2.902000	0.016466	0.000204	0.000224	0.000224
2.903000	0.016469	0.000204	0.000224	0.000224
2.904000	0.016472	0.000204	0.000224	0.000224
2.905000	0.016475	0.000204	0.000224	0.000224
2.906000	0.016479	0.000204	0.000224	0.000224
2.907000	0.016482	0.000204	0.000225	0.000225
