Time,x1,x2,x3,y
2.8810000000000002,0.016399341347462393,0.00020139126182483355,0.00021926959950854623,0.00021926959950854623
2.882,0.016402526186771498,0.00020149791736008077,0.00021947104409738313,0.00021947104409738313
2.883,0.0164057098467289,0.0002016045819560889,0.00021967259534628664,0.00021967259534628664
2.884,0.016408892327771315,0.0002017112556011318,0.00021987425326431165,0.00021987425326431165
2.8850000000000002,0.0164120736303353,0.0002018179382834891,0.00022007601786050134,0.00022007601786050134
2.886,0.016415253754857247,0.00020192462999144627,0.00022027788914388716,0.00022027788914388716
2.887,0.016418432701773383,0.0002020313307132945,0.00022047986712348886,0.00022047986712348886
2.888,0.01642161047151978,0.00020213804043733082,0.00022068195180831448,0.00022068195180831448
2.8890000000000002,0.016424787064532348,0.000202244759151858,0.00022088414320736035,0.00022088414320736035
2.89,0.01642796248124683,0.00020235148684518456,0.00022108644132961112,0.00022108644132961112
2.891,0.016431136722098814,0.00020245822350562482,0.00022128884618403976,0.00022128884618403976
2.892,0.016434309787523724,0.00020256496912149886,0.00022149135777960752,0.00022149135777960752
2.8930000000000002,0.016437481677956823,0.00020267172368113257,0.000221693976125264,0.000221693976125264
2.894,0.01644065239383321,0.0002027784871728575,0.00022189670122994715,0.00022189670122994715
2.895,0.016443821935587827,0.00020288525958501107,0.0002220995331025832,0.0002220995331025832
2.896,0.016446990303655453,0.00020299204090593642,0.00022230247175208676,0.00022230247175208676
2.8970000000000002,0.016450157498470706,0.0002030988311239824,0.0002225055171873608,0.0002225055171873608
2.898,0.016453323520468043,0.0002032056302275037,0.00022270866941729656,0.00022270866941729656
2.899,0.016456488370081762,0.0002033124382048607,0.00022291192845077374,0.00022291192845077374
2.9,0.016459652047746,0.00020341925504441954,0.00022311529429666033,0.00022311529429666033
2.9010000000000002,0.01646281455389473,0.00020352608073455212,0.00022331876696381276,0.00022331876696381276
2.902,0.01646597588896177,0.00020363291526363607,0.00022352234646107576,0.00022352234646107576
2.903,0.016469136053380767,0.0002037397586200548,0.0002237260327972825,0.0002237260327972825
2.904,0.01647229504758522,0.00020384661079219743,0.00022392982598125447,0.00022392982598125447
2.9050000000000002,0.016475452872008457,0.0002039534717684588,0.0002241337260218016,0.0002241337260218016
2.906,0.016478609527083653,0.00020406034153723948,0.00022433773292772222,0.00022433773292772222
2.907,0.016481765013243818,0.00020416722008694585,0.00022454184670780305,0.00022454184670780305
2.908,0.016484919330921805,0.00020427410740598995,0.00022474606737081922,0.00022474606737081922
2.9090000000000003,0.016488072480550304,0.00020438100348278956,0.00022495039492553427,0.00022495039492553427
2.91,0.016491224462561845,0.0002044879083057682,0.0002251548293807002,0.0002251548293807002
2.911,0.0164943752773888,0.00020459482186335507,0.00022535937074505736,0.00022535937074505736
2.912,0.01649752492546338,0.00020470174414398518,0.0002255640190273346,0.0002255640190273346
2.9130000000000003,0.01650067340721763,0.0002048086751360992,0.00022576877423624917,0.00022576877423624917
2.914,0.01650382072308345,0.0002049156148281435,0.00022597363638050678,0.00022597363638050678
2.915,0.016506966873492564,0.00020502256320857018,0.0002261786054688016,0.0002261786054688016
2.916,0.016510111858876544,0.00020512952026583708,0.0002263836815098162,0.0002263836815098162
2.9170000000000003,0.016513255679666803,0.00020523648598840772,0.0002265888645122217,0.0002265888645122217
2.918,0.01651639833629459,0.00020534346036475131,0.0002267941544846776,0.0002267941544846776
2.919,0.016519539829190997,0.00020545044338334282,0.00022699955143583195,0.00022699955143583195
2.92,0.016522680158786954,0.0002055574350326629,0.0002272050553743212,0.0002272050553743212
2.9210000000000003,0.016525819325513235,0.00020566443530119785,0.00022741066630877033,0.00022741066630877033
2.922,0.016528957329800455,0.00020577144417743975,0.00022761638424779283,0.00022761638424779283
2.923,0.016532094172079063,0.0002058784616498863,0.0002278222091999906,0.0002278222091999906
2.924,0.016535229852779356,0.00020598548770704096,0.00022802814117395417,0.00022802814117395417
2.9250000000000003,0.016538364372331468,0.0002060925223374128,0.00022823418017826243,0.00022823418017826243
2.926,0.016541497731165374,0.00020619956552951667,0.0002284403262214829,0.0002284403262214829
2.927,0.016544629929710886,0.00020630661727187303,0.00022864657931217155,0.00022864657931217155
2.928,0.016547760968397666,0.00020641367755300807,0.0002288529394588729,0.0002288529394588729
2.9290000000000003,0.016550890847655212,0.00020652074636145365,0.00022905940667012001,0.00022905940667012001
2.93,0.01655401956791286,0.00020662782368574727,0.00022926598095443444,0.00022926598095443444
2.931,0.01655714712959979,0.00020673490951443217,0.0002294726623203263,0.0002294726623203263
2.932,0.016560273533145025,0.00020684200383605723,0.0002296794507762943,0.0002296794507762943
2.9330000000000003,0.016563398778977424,0.000206949106639177,0.0002298863463308256,0.0002298863463308256
2.934,0.016566522867525694,0.00020705621791235171,0.000230093348992396,0.000230093348992396
2.935,0.016569645799218376,0.00020716333764414724,0.00023030045876946983,0.00023030045876946983
2.936,0.01657276757448386,0.00020727046582313515,0.0002305076756705,0.0002305076756705
2.9370000000000003,0.016575888193750363,0.00020737760243789267,0.000230714999703928,0.000230714999703928
2.938,0.016579007657445965,0.00020748474747700268,0.0002309224308781839,0.0002309224308781839
2.939,0.01658212596599857,0.0002075919009290537,0.00023112996920168633,0.00023112996920168633
2.94,0.01658524311983593,0.00020769906278263992,0.00023133761468284252,0.00023133761468284252
2.9410000000000003,0.016588359119385637,0.0002078062330263612,0.00023154536733004832,0.00023154536733004832
2.942,0.01659147396507513,0.00020791341164882302,0.00023175322715168815,0.00023175322715168815
2.943,0.016594587657331683,0.00020802059863863652,0.00023196119415613508,0.00023196119415613508
2.944,0.016597700196582417,0.0002081277939844185,0.00023216926835175077,0.00023216926835175077
2.945,0.01660081158325429,0.0002082349976747914,0.00023237744974688546,0.00023237744974688546
2.946,0.0166039218177741,0.00020834220969838326,0.0002325857383498781,0.0002325857383498781
2.947,0.016607030900568497,0.00020844943004382781,0.0002327941341690562,0.0002327941341690562
2.948,0.016610138832063963,0.00020855665869976442,0.00023300263721273592,0.00023300263721273592
2.949,0.016613245612686827,0.00020866389565483805,0.0002332112474892221,0.0002332112474892221
2.95,0.016616351242863262,0.0002087711408976993,0.0002334199650068082,0.0002334199650068082
2.951,0.016619455723019278,0.00020887839441700444,0.00023362878977377632,0.00023362878977377632
2.952,0.01662255905358073,0.00020898565620141533,0.00023383772179839723,0.00023383772179839723
2.953,0.01662566123497331,0.00020909292623959947,0.0002340467610889304,0.0002340467610889304
2.954,0.016628762267622568,0.00020920020452022998,0.00023425590765362392,0.00023425590765362392
2.955,0.016631862151953877,0.00020930749103198557,0.00023446516150071457,0.00023446516150071457
2.956,0.016634960888392464,0.00020941478576355063,0.00023467452263842783,0.00023467452263842783
2.957,0.016638058477363396,0.00020952208870361514,0.00023488399107497783,0.00023488399107497783
2.958,0.016641154919291582,0.00020962939984087465,0.00023509356681856744,0.00023509356681856744
2.959,0.016644250214601773,0.00020973671916403038,0.0002353032498773882,0.0002353032498773882
2.96,0.016647344363718567,0.00020984404666178914,0.00023551304025962036,0.00023551304025962036
2.961,0.0166504373670664,0.00020995138232286333,0.0002357229379734329,0.0002357229379734329
2.962,0.01665352922506955,0.00021005872613597096,0.00023593294302698344,0.00023593294302698344
2.963,0.01665661993815214,0.00021016607808983564,0.0002361430554284184,0.0002361430554284184
2.964,0.01665970950673814,0.00021027343817318662,0.00023635327518587294,0.00023635327518587294
2.965,0.016662797931251354,0.00021038080637475866,0.00023656360230747087,0.00023656360230747087
2.966,0.016665885212115438,0.0002104881826832922,0.0002367740368013248,0.0002367740368013248
2.967,0.016668971349753887,0.00021059556708753326,0.00023698457867553604,0.00023698457867553604
2.968,0.016672056344590038,0.0002107029595762334,0.00023719522793819468,0.00023719522793819468
2.969,0.016675140197047075,0.0002108103601381498,0.00023740598459737956,0.00023740598459737956
2.97,0.016678222907548022,0.0002109177687620452,0.00023761684866115829,0.00023761684866115829
2.971,0.016681304476515748,0.000211025185436688,0.00023782782013758724,0.00023782782013758724
2.972,0.016684384904372962,0.0002111326101508521,0.00023803889903471152,0.00023803889903471152
2.973,0.016687464191542222,0.00021124004289331698,0.00023825008536056504,0.00023825008536056504
2.974,0.016690542338445927,0.00021134748365286775,0.0002384613791231705,0.0002384613791231705
2.975,0.016693619345506318,0.00021145493241829505,0.00023867278033053938,0.00023867278033053938
2.976,0.01669669521314548,0.00021156238917839512,0.00023888428899067197,0.00023888428899067197
2.977,0.016699769941785347,0.00021166985392196975,0.00023909590511155733,0.00023909590511155733
2.978,0.01670284353184769,0.0002117773266378263,0.00023930762870117333,0.00023930762870117333
2.979,0.01670591598375412,0.0002118848073147777,0.00023951945976748666,0.00023951945976748666
2.98,0.01670898729792611,0.00021199229594164246,0.00023973139831845285,0.00023973139831845285
2.981,0.016712057474784957,0.00021209979250724458,0.00023994344436201618,0.00023994344436201618
2.982,0.01671512651475181,0.0002122072970004137,0.00024015559790610986,0.00024015559790610986
2.983,0.016718194418247668,0.000212314809409985,0.00024036785895865581,0.00024036785895865581
2.984,0.01672126118569336,0.00021242232972479915,0.0002405802275275649,0.0002405802275275649
2.985,0.016724326817509575,0.00021252985793370244,0.00024079270362073677,0.00024079270362073677
2.986,0.016727391314116834,0.0002126373940255467,0.00024100528724605995,0.00024100528724605995
2.987,0.01673045467593551,0.00021274493798918926,0.0002412179784114118,0.0002412179784114118
2.988,0.016733516903385818,0.00021285248981349304,0.00024143077712465854,0.00024143077712465854
2.989,0.01673657799688781,0.0002129600494873265,0.0002416436833936553,0.0002416436833936553
2.99,0.016739637956861397,0.0002130676169995636,0.000241856697226246,0.000241856697226246
2.991,0.01674269678372632,0.0002131751923390839,0.00024206981863026351,0.00024206981863026351
2.992,0.016745754477902178,0.0002132827754947724,0.00024228304761352956,0.00024228304761352956
2.993,0.016748811039808402,0.00021339036645551973,0.00024249638418385474,0.00024249638418385474
2.994,0.016751866469864277,0.000213497965210222,0.00024270982834903858,0.00024270982834903858
2.995,0.01675492076848893,0.00021360557174778083,0.00024292338011686946,0.00024292338011686946
2.996,0.016757973936101324,0.00021371318605710346,0.0002431370394951247,0.0002431370394951247
2.997,0.016761025973120285,0.00021382080812710254,0.00024335080649157055,0.00024335080649157055
2.998,0.01676407687996447,0.0002139284379466963,0.00024356468111396212,0.00024356468111396212
2.999,0.01676712665705238,0.00021403607550480846,0.00024377866337004346,0.00024377866337004346
3.0,0.016770175304802373,0.00021414372079036828,0.00024399275326754757,0.00024399275326754757
3.001,0.016773222823632642,0.00021425137379231055,0.0002442069508141963,0.0002442069508141963
3.0020000000000002,0.016776269213961227,0.00021435903449957552,0.0002444212560177006,0.0002444212560177006
3.003,0.016779314476206016,0.00021446670290110897,0.00024463566888576025,0.00024463566888576025
3.004,0.01678235861078474,0.0002145743789858622,0.00024485018942606393,0.00024485018942606393
3.005,0.016785401618114974,0.00021468206274279203,0.00024506481764628935,0.00024506481764628935
3.0060000000000002,0.01678844349861414,0.00021478975416086075,0.0002452795535541032,0.0002452795535541032
3.007,0.016791484252699506,0.00021489745322903617,0.0002454943971571611,0.0002454943971571611
3.008,0.016794523880788188,0.00021500515993629158,0.00024570934846310764,0.00024570934846310764
3.009,0.016797562383297143,0.0002151128742716058,0.00024592440747957635,0.00024592440747957635
3.0100000000000002,0.016800599760643173,0.0002152205962239631,0.00024613957421418985,0.00024613957421418985
3.011,0.01680363601324293,0.00021532832578235325,0.0002463548486745596,0.0002463548486745596
3.012,0.01680667114151291,0.00021543606293577156,0.00024657023086828623,0.00024657023086828623
3.013,0.016809705145869453,0.00021554380767321876,0.00024678572080295917,0.00024678572080295917
3.0140000000000002,0.01681273802672875,0.0002156515599837011,0.000247001318486157,0.000247001318486157
3.015,0.016815769784506825,0.00021575931985623028,0.0002472170239254472,0.0002472170239254472
3.016,0.016818800419619567,0.00021586708727982352,0.0002474328371283864,0.0002474328371283864
3.017,0.016821829932482695,0.0002159748622435035,0.0002476487581025202,0.0002476487581025202
3.0180000000000002,0.01682485832351178,0.0002160826447362984,0.00024786478685538313,0.00024786478685538313
3.019,0.016827885593122243,0.00021619043474724182,0.00024808092339449885,0.00024808092339449885
3.02,0.016830911741729345,0.00021629823226537286,0.00024829716772738,0.00024829716772738
3.021,0.016833936769748196,0.00021640603727973612,0.00024851351986152835,0.00024851351986152835
3.0220000000000002,0.01683696067759375,0.0002165138497793816,0.0002487299798044346,0.0002487299798044346
3.023,0.016839983465680813,0.0002166216697533648,0.00024894654756357857,0.00024894654756357857
3.024,0.01684300513442403,0.00021672949719074672,0.0002491632231464291,0.0002491632231464291
3.025,0.016846025684237896,0.00021683733208059376,0.0002493800065604442,0.0002493800065604442
3.0260000000000002,0.016849045115536754,0.0002169451744119778,0.0002495968978130708,0.0002495968978130708
3.027,0.016852063428734795,0.00021705302417397615,0.000249813896911745,0.000249813896911745
3.028,0.01685508062424605,0.00021716088135567162,0.00025003100386389196,0.00025003100386389196
3.029,0.0168580967024844,0.00021726874594615243,0.0002502482186769259,0.0002502482186769259
3.0300000000000002,0.016861111663863573,0.0002173766179345123,0.00025046554135825023,0.00025046554135825023
3.031,0.016864125508797147,0.0002174844973098503,0.00025068297191525727,0.00025068297191525727
3.032,0.01686713823769854,0.00021759238406127105,0.0002509005103553286,0.0002509005103553286
3.033,0.016870149850981026,0.00021770027817788454,0.00025111815668583487,0.00025111815668583487
3.0340000000000003,0.016873160349057715,0.00021780817964880625,0.00025133591091413583,0.00025133591091413583
3.035,0.016876169732341573,0.00021791608846315704,0.00025155377304758033,0.00025155377304758033
3.036,0.016879178001245408,0.00021802400461006327,0.00025177174309350635,0.00025177174309350635
3.037,0.01688218515618188,0.00021813192807865667,0.00025198982105924104,0.00025198982105924104
3.0380000000000003,0.01688519119756349,0.00021823985885807443,0.00025220800695210065,0.00025220800695210065
3.039,0.01688819612580259,0.00021834779693745917,0.00025242630077939053,0.00025242630077939053
3.04,0.016891199941311382,0.00021845574230595894,0.00025264470254840525,0.00025264470254840525
3.041,0.016894202644501907,0.0002185636949527272,0.00025286321226642854,0.00025286321226642854
3.0420000000000003,0.01689720423578606,0.00021867165486692282,0.0002530818299407332,0.0002530818299407332
3.043,0.016900204715575583,0.00021877962203771013,0.00025330055557858127,0.00025330055557858127
3.044,0.016903204084282066,0.00021888759645425883,0.0002535193891872239,0.0002535193891872239
3.045,0.01690620234231694,0.00021899557810574406,0.0002537383307739014,0.0002537383307739014
3.0460000000000003,0.01690919949009149,0.00021910356698134637,0.0002539573803458434,0.0002539573803458434
3.047,0.016912195528016854,0.00021921156307025172,0.0002541765379102685,0.0002541765379102685
3.048,0.016915190456504005,0.00021931956636165147,0.0002543958034743847,0.0002543958034743847
3.049,0.01691818427596377,0.00021942757684474242,0.00025461517704538907,0.00025461517704538907
3.0500000000000003,0.016921176986806823,0.0002195355945087267,0.0002548346586304678,0.0002548346586304678
3.051,0.01692416858944369,0.00021964361934281192,0.0002550542482367965,0.0002550542482367965
3.052,0.016927159084284743,0.00021975165133621103,0.00025527394587153987,0.00025527394587153987
3.053,0.016930148471740195,0.0002198596904781424,0.0002554937515418518,0.0002554937515418518
3.0540000000000003,0.016933136752220117,0.0002199677367578298,0.0002557136652548754,0.0002557136652548754
3.055,0.016936123926134423,0.00022007579016450237,0.0002559336870177431,0.0002559336870177431
3.056,0.016939109993892875,0.0002201838506873947,0.0002561538168375765,0.0002561538168375765
3.057,0.016942094955905086,0.00022029191831574667,0.00025637405472148637,0.00025637405472148637
3.0580000000000003,0.016945078812580516,0.00022039999303880364,0.0002565944006765729,0.0002565944006765729
3.059,0.016948061564328473,0.00022050807484581627,0.0002568148547099253,0.0002568148547099253
3.06,0.016951043211558114,0.00022061616372604068,0.00025703541682862226,0.00025703541682862226
3.061,0.016954023754678443,0.0002207242596687383,0.0002572560870397316,0.0002572560870397316
3.0620000000000003,0.016957003194098316,0.00022083236266317598,0.0002574768653503103,0.0002574768653503103
3.063,0.01695998153022643,0.00022094047269862594,0.00025769775176740493,0.00025769775176740493
3.064,0.016962958763471342,0.00022104858976436574,0.000257918746298051,0.000257918746298051
3.065,0.016965934894241447,0.00022115671384967834,0.0002581398489492735,0.0002581398489492735
3.0660000000000003,0.016968909922944996,0.00022126484494385207,0.00025836105972808665,0.00025836105972808665
3.067,0.016971883849990085,0.0002213729830361806,0.00025858237864149396,0.00025858237864149396
3.068,0.016974856675784664,0.00022148112811596298,0.0002588038056964882,0.0002588038056964882
3.069,0.016977828400736524,0.00022158928017250361,0.0002590253409000515,0.0002590253409000515
3.0700000000000003,0.016980799025253308,0.00022169743919511227,0.0002592469842591552,0.0002592469842591552
3.071,0.01698376854974251,0.0002218056051731041,0.00025946873578076016,0.00025946873578076016
3.072,0.016986736974611477,0.00022191377809579953,0.0002596905954718163,0.0002596905954718163
3.073,0.016989704300267396,0.00022202195795252444,0.0002599125633392631,0.0002599125633392631
3.074,0.016992670527117306,0.00022213014473260997,0.0002601346393900292,0.0002601346393900292
3.075,0.0169956356555681,0.00022223833842539265,0.00026035682363103257,0.00026035682363103257
3.076,0.016998599686026513,0.00022234653902021434,0.0002605791160691806,0.0002605791160691806
3.077,0.017001562618899138,0.0002224547465064223,0.0002608015167113701,0.0002608015167113701
3.078,0.017004524454592412,0.00022256296087336903,0.00026102402556448705,0.00026102402556448705
3.079,0.017007485193512622,0.00022267118211041244,0.0002612466426354069,0.0002612466426354069
3.08,0.017010444836065904,0.00022277941020691576,0.0002614693679309944,0.0002614693679309944
3.081,0.017013403382658245,0.00022288764515224758,0.00026169220145810367,0.00026169220145810367
3.082,0.017016360833695485,0.00022299588693578177,0.0002619151432235783,0.0002619151432235783
3.083,0.017019317189583306,0.00022310413554689753,0.0002621381932342511,0.0002621381932342511
3.084,0.017022272450727245,0.00022321239097497945,0.0002623613514969444,0.0002623613514969444
3.085,0.017025226617532686,0.00022332065320941738,0.00026258461801846985,0.00026258461801846985
3.086,0.017028179690404866,0.00022342892223960653,0.0002628079928056285,0.0002628079928056285
3.087,0.017031131669748872,0.0002235371980549474,0.0002630314758652108,0.0002630314758652108
3.088,0.017034082555969637,0.00022364548064484585,0.0002632550672039966,0.0002632550672039966
3.089,0.01703703234947195,0.00022375376999871302,0.00026347876682875516,0.00026347876682875516
3.09,0.01703998105066044,0.0002238620661059654,0.00026370257474624516,0.00026370257474624516
3.091,0.0170429286599396,0.00022397036895602473,0.0002639264909632147,0.0002639264909632147
3.092,0.01704587517771376,0.00022407867853831815,0.0002641505154864013,0.0002641505154864013
3.093,0.01704882060438711,0.00022418699484227803,0.0002643746483225319,0.0002643746483225319
3.094,0.017051764940363683,0.00022429531785734207,0.00026459888947832287,0.00026459888947832287
3.095,0.01705470818604737,0.0002244036475729533,0.00026482323896048006,0.00026482323896048006
3.096,0.017057650341841906,0.00022451198397856,0.00026504769677569874,0.00026504769677569874
3.097,0.01706059140815088,0.0002246203270636158,0.00026527226293066367,0.00026527226293066367
3.098,0.017063531385377733,0.00022472867681757957,0.00026549693743204897,0.00026549693743204897
3.099,0.017066470273925747,0.00022483703322991554,0.00026572172028651827,0.00026572172028651827
3.1,0.01706940807419807,0.00022494539629009318,0.0002659466115007247,0.0002659466115007247
3.101,0.017072344786597686,0.00022505376598758726,0.0002661716110813109,0.0002661716110813109
3.102,0.01707528041152744,0.00022516214231187785,0.00026639671903490883,0.00026639671903490883
3.103,0.01707821494939002,0.00022527052525245033,0.0002666219353681401,0.0002666219353681401
3.104,0.017081148400587973,0.0002253789147987953,0.00026684726008761563,0.00026684726008761563
3.105,0.01708408076552369,0.00022548731094040867,0.00026707269319993607,0.00026707269319993607
3.106,0.01708701204459942,0.00022559571366679166,0.0002672982347116914,0.0002672982347116914
3.107,0.017089942238217255,0.00022570412296745072,0.0002675238846294611,0.0002675238846294611
3.108,0.017092871346779143,0.00022581253883189762,0.0002677496429598142,0.0002677496429598142
3.109,0.017095799370686882,0.00022592096124964936,0.0002679755097093093,0.0002679755097093093
3.11,0.01709872631034212,0.00022602939021022824,0.00026820148488449446,0.00026820148488449446
3.111,0.017101652166146362,0.0002261378257031618,0.0002684275684919072,0.0002684275684919072
3.112,0.017104576938500957,0.00022624626771798286,0.00026865376053807473,0.00026865376053807473
3.113,0.01710750062780711,0.00022635471624422952,0.0002688800610295137,0.0002688800610295137
3.114,0.017110423234465873,0.00022646317127144512,0.0002691064699727302,0.0002691064699727302
3.115,0.017113344758878154,0.00022657163278917827,0.00026933298737422004,0.00026933298737422004
3.116,0.01711626520144471,0.00022668010078698284,0.00026955961324046855,0.00026955961324046855
3.117,0.017119184562566152,0.00022678857525441792,0.0002697863475779506,0.0002697863475779506
3.118,0.017122102842642938,0.0002268970561810479,0.00027001319039313045,0.00027001319039313045
3.119,0.017125020042075383,0.00022700554355644238,0.0002702401416924622,0.0002702401416924622
3.12,0.01712793616126365,0.00022711403737017626,0.00027046720148238946,0.00027046720148238946
3.121,0.017130851200607762,0.00022722253761182963,0.0002706943697693452,0.0002706943697693452
3.122,0.017133765160507578,0.00022733104427098786,0.0002709216465597523,0.0002709216465597523
3.123,0.017136678041362822,0.00022743955733724153,0.0002711490318600229,0.0002711490318600229
3.124,0.017139589843573066,0.00022754807680018651,0.000271376525676559,0.000271376525676559
3.125,0.017142500567537734,0.00022765660264942384,0.0002716041280157521,0.0002716041280157521
3.126,0.017145410213656103,0.00022776513487455987,0.00027183183888398316,0.00027183183888398316
3.1270000000000002,0.017148318782327303,0.00022787367346520612,0.00027205965828762304,0.00027205965828762304
3.128,0.017151226273950312,0.00022798221841097938,0.00027228758623303197,0.00027228758623303197
3.129,0.017154132688923966,0.00022809076970150164,0.0002725156227265599,0.0002725156227265599
3.13,0.017157038027646943,0.00022819932732640014,0.0002727437677745464,0.0002727437677745464
3.1310000000000002,0.017159942290517788,0.00022830789127530735,0.0002729720213833207,0.0002729720213833207
3.132,0.01716284547793489,0.0002284164615378609,0.00027320038355920157,0.00027320038355920157
3.133,0.017165747590296487,0.00022852503810370374,0.0002734288543084975,0.0002734288543084975
3.134,0.017168648628000677,0.00022863362096248397,0.0002736574336375066,0.0002736574336375066
3.1350000000000002,0.01717154859144541,0.0002287422101038549,0.0002738861215525167,0.0002738861215525167
3.136,0.01717444748102848,0.00022885080551747508,0.0002741149180598051,0.0002741149180598051
3.137,0.017177345297147543,0.00022895940719300828,0.0002743438231656389,0.0002743438231656389
3.138,0.017180242040200105,0.00022906801512012344,0.00027457283687627493,0.00027457283687627493
3.1390000000000002,0.017183137710583527,0.00022917662928849476,0.0002748019591979596,0.0002748019591979596
3.14,0.017186032308695018,0.00022928524968780157,0.0002750311901369289,0.0002750311901369289
3.141,0.017188925834931642,0.0002293938763077285,0.00027526052969940873,0.00027526052969940873
3.142,0.017191818289690314,0.0002295025091379653,0.0002754899778916145,0.0002754899778916145
3.1430000000000002,0.01719470967336781,0.00022961114816820696,0.00027571953471975134,0.00027571953471975134
3.144,0.017197599986360744,0.00022971979338815365,0.00027594920019001414,0.00027594920019001414
3.145,0.0172004892290656,0.00022982844478751073,0.00027617897430858745,0.00027617897430858745
3.146,0.017203377401878706,0.00022993710235598877,0.0002764088570816455,0.0002764088570816455
3.1470000000000002,0.017206264505196245,0.0002300457660833035,0.0002766388485153524,0.0002766388485153524
3.148,0.017209150539414252,0.00023015443595917587,0.0002768689486158617,0.0002768689486158617
3.149,0.017212035504928617,0.000230263111973332,0.00027709915738931685,0.00027709915738931685
3.15,0.017214919402135084,0.0002303717941155032,0.00027732947484185105,0.00027732947484185105
3.1510000000000002,0.017217802231429248,0.00023048048237542593,0.00027755990097958714,0.00027755990097958714
3.152,0.01722068399320656,0.00023058917674284186,0.00027779043580863775,0.00027779043580863775
3.153,0.01722356468786232,0.00023069787720749786,0.00027802107933510526,0.00027802107933510526
3.154,0.01722644431579169,0.0002308065837591459,0.00027825183156508174,0.00027825183156508174
3.1550000000000002,0.017229322877389677,0.00023091529638754322,0.00027848269250464915,0.00027848269250464915
3.156,0.017232200373051145,0.00023102401508245214,0.00027871366215987905,0.00027871366215987905
3.157,0.017235076803170817,0.00023113273983364017,0.00027894474053683286,0.00027894474053683286
3.158,0.01723795216814326,0.00023124147063088006,0.0002791759276415617,0.0002791759276415617
3.1590000000000003,0.0172408264683629,0.00023135020746394962,0.00027940722348010656,0.00027940722348010656
3.16,0.01724369970422402,0.00023145895032263187,0.00027963862805849813,0.00027963862805849813
3.161,0.017246571876120755,0.000231567699196715,0.00027987014138275694,0.00027987014138275694
3.162,0.01724944298444709,0.00023167645407599235,0.00028010176345889327,0.00028010176345889327
3.1630000000000003,0.017252313029596865,0.0002317852149502624,0.00028033349429290724,0.00028033349429290724
3.164,0.01725518201196378,0.00023189398180932877,0.00028056533389078875,0.00028056533389078875
3.165,0.017258049931941386,0.00023200275464300028,0.00028079728225851745,0.00028079728225851745
3.166,0.017260916789923083,0.00023211153344109085,0.0002810293394020629,0.0002810293394020629
3.1670000000000003,0.017263782586302134,0.00023222031819341958,0.0002812615053273844,0.0002812615053273844
3.168,0.01726664732147165,0.0002323291088898107,0.00028149378004043113,0.00028149378004043113
3.169,0.0172695109958246,0.00023243790552009358,0.000281726163547142,0.000281726163547142
3.17,0.017272373609753807,0.00023254670807410275,0.0002819586558534459,0.0002819586558534459
3.1710000000000003,0.017275235163651946,0.00023265551654167785,0.0002821912569652614,0.0002821912569652614
3.172,0.017278095657911552,0.00023276433091266367,0.000282423966888497,0.000282423966888497
3.173,0.017280955092925005,0.00023287315117691013,0.0002826567856290511,0.0002826567856290511
3.174,0.01728381346908455,0.0002329819773242723,0.00028288971319281186,0.00028288971319281186
3.1750000000000003,0.017286670786782282,0.00023309080934461033,0.0002831227495856573,0.0002831227495856573
3.176,0.017289527046410152,0.00023319964722778955,0.0002833558948134553,0.0002833558948134553
3.177,0.017292382248359963,0.0002333084909636804,0.00028358914888206374,0.00028358914888206374
3.178,0.017295236393023376,0.00023341734054215844,0.0002838225117973302,0.0002838225117973302
3.1790000000000003,0.01729808948079191,0.00023352619595310434,0.0002840559835650922,0.0002840559835650922
3.18,0.01730094151205693,0.0002336350571864039,0.00028428956419117714,0.00028428956419117714
3.181,0.01730379248720966,0.00023374392423194807,0.0002845232536814024,0.0002845232536814024
3.182,0.017306642406641183,0.00023385279707963282,0.0002847570520415751,0.0002847570520415751
3.1830000000000003,0.017309491270742435,0.00023396167571935932,0.00028499095927749234,0.00028499095927749234
3.184,0.017312339079904208,0.00023407056014103383,0.00028522497539494113,0.00028522497539494113
3.185,0.017315185834517143,0.0002341794503345677,0.0002854591003996984,0.0002854591003996984
3.186,0.017318031534971745,0.0002342883462898774,0.00028569333429753085,0.00028569333429753085
3.1870000000000003,0.01732087618165837,0.0002343972479968845,0.00028592767709419533,0.00028592767709419533
3.188,0.01732371977496723,0.00023450615544551567,0.00028616212879543847,0.00028616212879543847
3.189,0.017326562315288393,0.00023461506862570267,0.0002863966894069969,0.0002863966894069969
3.19,0.017329403803011782,0.00023472398752738237,0.0002866313589345971,0.0002866313589345971
3.1910000000000003,0.017332244238527177,0.00023483291214049676,0.0002868661373839555,0.0002868661373839555
3.192,0.01733508362222421,0.00023494184245499288,0.00028710102476077855,0.00028710102476077855
3.193,0.017337921954492373,0.00023505077846082287,0.0002873360210707626,0.0002873360210707626
3.194,0.017340759235721013,0.000235159720147944,0.000287571126319594,0.000287571126319594
3.1950000000000003,0.01734359546629933,0.00023526866750631857,0.00028780634051294893,0.00028780634051294893
3.196,0.017346430646616378,0.00023537762052591398,0.0002880416636564937,0.0002880416636564937
3.197,0.01734926477706108,0.00023548657919670275,0.0002882770957558845,0.0002882770957558845
3.198,0.017352097858022195,0.00023559554350866243,0.0002885126368167675,0.0002885126368167675
3.1990000000000003,0.017354929889888356,0.00023570451345177566,0.00028874828684477885,0.00028874828684477885
